customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
CUST_00443,30,5,9044.77,5,4,5,14,Champions
CUST_00444,35,8,3983.39,4,5,4,13,Champions
CUST_00445,33,3,889.8299999999999,4,3,2,9,Potential Loyalists
CUST_00446,104,2,884.53,3,2,2,7,Potential Loyalists
CUST_00447,96,4,6394.88,3,4,4,11,Loyal Customers
CUST_00448,179,2,2424.96,2,2,3,7,Potential Loyalists
CUST_00449,205,2,793.71,2,2,2,6,At Risk
CUST_00450,116,2,1237.47,3,2,2,7,Potential Loyalists
CUST_00451,8,1,25.78,5,1,1,7,Potential Loyalists
CUST_00452,119,3,486.68,3,3,1,7,Potential Loyalists
CUST_00453,83,3,4206.42,3,3,4,10,Loyal Customers
CUST_00454,79,2,275.95,3,2,1,6,At Risk
CUST_00455,39,2,16478.079999999998,4,2,5,11,Loyal Customers
CUST_00456,132,2,3964.3399999999997,2,2,4,8,Potential Loyalists
CUST_00457,44,6,5075.57,4,5,4,13,Champions
CUST_00458,51,2,941.9,4,2,2,8,Potential Loyalists
CUST_00459,213,1,169.89,1,1,1,3,Lost Customers
CUST_00460,169,1,1177.73,2,1,2,5,At Risk
CUST_00461,81,3,2348.32,3,3,3,9,Potential Loyalists
CUST_00462,191,3,3540.63,2,3,4,9,Potential Loyalists
CUST_00463,37,3,1308.46,4,3,2,9,Potential Loyalists
CUST_00464,243,2,2296.01,1,2,3,6,At Risk
CUST_00465,131,1,536.52,2,1,1,4,Lost Customers
CUST_00466,35,5,4061.17,4,4,4,12,Loyal Customers
CUST_00467,46,4,1132.03,4,4,2,10,Loyal Customers
CUST_00468,181,1,212.36,2,1,1,4,Lost Customers
CUST_00469,30,10,15782.27,5,5,5,15,Champions
CUST_00470,126,3,610.6899999999999,2,3,1,6,At Risk
CUST_00471,101,3,2669.37,3,3,3,9,Potential Loyalists
CUST_00472,14,7,26235.6,5,5,5,15,Champions
CUST_00473,20,3,9328.449999999999,5,3,5,13,Champions
CUST_00474,15,5,7802.66,5,4,5,14,Champions
CUST_00475,168,5,5262.03,2,4,4,10,Loyal Customers
CUST_00476,17,5,13848.26,5,4,5,14,Champions
CUST_00477,43,3,4369.83,4,3,4,11,Loyal Customers
CUST_00478,36,9,9258.79,4,5,5,14,Champions
CUST_00479,177,1,340.5,2,1,1,4,Lost Customers
CUST_00480,20,2,59.4,5,2,1,8,Potential Loyalists
CUST_00481,149,2,203.44,2,2,1,5,At Risk
CUST_00482,111,3,3121.58,3,3,3,9,Potential Loyalists
CUST_00483,55,5,4324.98,4,4,4,12,Loyal Customers
CUST_00484,261,2,519.38,1,2,1,4,Lost Customers
CUST_00485,14,6,5770.95,5,5,4,14,Champions
CUST_00486,81,7,8276.130000000001,3,5,5,13,Champions
CUST_00487,21,3,2731.71,5,3,3,11,Loyal Customers
CUST_00488,192,3,5958.18,2,3,4,9,Potential Loyalists
CUST_00489,13,10,22299.010000000002,5,5,5,15,Champions
CUST_00490,227,3,8366.03,1,3,5,9,Potential Loyalists
CUST_00491,186,1,625.91,2,1,1,4,Lost Customers
CUST_00492,117,2,4359.17,3,2,4,9,Potential Loyalists
CUST_00493,60,3,2934.5299999999997,4,3,3,10,Loyal Customers
CUST_00494,407,2,939.99,1,2,2,5,At Risk
CUST_00495,300,1,1296.81,1,1,2,4,Lost Customers
CUST_00496,3,2,3802.32,5,2,4,11,Loyal Customers
CUST_00497,108,3,3125.27,3,3,3,9,Potential Loyalists
CUST_00498,253,3,5281.46,1,3,4,8,Potential Loyalists
CUST_00499,36,2,2111.96,4,2,3,9,Potential Loyalists
CUST_00500,150,2,1132.27,2,2,2,6,At Risk
CUST_00501,109,2,3101.72,3,2,3,8,Potential Loyalists
CUST_00502,139,1,969.8,2,1,2,5,At Risk
CUST_00503,48,5,5073.1,4,4,4,12,Loyal Customers
CUST_00504,167,3,1191.06,2,3,2,7,Potential Loyalists
CUST_00505,301,1,303.3,1,1,1,3,Lost Customers
CUST_00506,53,4,4711.0,4,4,4,12,Loyal Customers
CUST_00507,179,5,857.79,2,4,2,8,Potential Loyalists
CUST_00508,107,5,5176.95,3,4,4,11,Loyal Customers
CUST_00509,139,2,2389.2799999999997,2,2,3,7,Potential Loyalists
CUST_00510,157,5,7314.56,2,4,5,11,Loyal Customers
CUST_00511,5,5,1059.6200000000001,5,4,2,11,Loyal Customers
CUST_00512,329,2,1069.67,1,2,2,5,At Risk
CUST_00513,58,5,11606.28,4,4,5,13,Champions
CUST_00514,348,1,305.98,1,1,1,3,Lost Customers
CUST_00515,375,2,647.8499999999999,1,2,1,4,Lost Customers
CUST_00516,297,3,3243.8,1,3,3,7,Potential Loyalists
CUST_00517,123,2,1651.1999999999998,3,2,2,7,Potential Loyalists
CUST_00518,180,3,570.74,2,3,1,6,At Risk
CUST_00519,251,3,960.14,1,3,2,6,At Risk
CUST_00520,10,1,442.53,5,1,1,7,Potential Loyalists
CUST_00521,201,4,3062.31,2,4,3,9,Potential Loyalists
CUST_00522,150,5,1140.5900000000001,2,4,2,8,Potential Loyalists
CUST_00523,284,3,976.52,1,3,2,6,At Risk
CUST_00524,35,3,5465.570000000001,4,3,4,11,Loyal Customers
CUST_00525,351,2,482.07000000000005,1,2,1,4,Lost Customers
CUST_00526,48,3,2469.5,4,3,3,10,Loyal Customers
CUST_00527,207,2,3965.47,2,2,4,8,Potential Loyalists
CUST_00528,163,3,1877.4399999999998,2,3,3,8,Potential Loyalists
CUST_00529,183,1,4636.65,2,1,4,7,Potential Loyalists
CUST_00530,252,2,631.94,1,2,1,4,Lost Customers
CUST_00531,109,1,303.12,3,1,1,5,At Risk
CUST_00532,250,3,2291.6800000000003,1,3,3,7,Potential Loyalists
CUST_00533,33,4,3629.29,4,4,4,12,Loyal Customers
CUST_00534,49,2,639.69,4,2,1,7,Potential Loyalists
CUST_00535,101,1,401.04,3,1,1,5,At Risk
CUST_00536,71,6,16556.48,4,5,5,14,Champions
CUST_00537,78,1,197.88,3,1,1,5,At Risk
CUST_00538,151,1,160.32,2,1,1,4,Lost Customers
CUST_00539,59,4,2246.39,4,4,3,11,Loyal Customers
CUST_00540,82,2,2272.4900000000002,3,2,3,8,Potential Loyalists
CUST_00541,62,3,1750.48,4,3,3,10,Loyal Customers
CUST_00542,5,1,1820.35,5,1,3,9,Potential Loyalists
CUST_00543,79,2,11490.7,3,2,5,10,Loyal Customers
CUST_00544,370,1,233.25,1,1,1,3,Lost Customers
CUST_00545,75,5,4684.01,3,4,4,11,Loyal Customers
CUST_00546,434,1,57.8,1,1,1,3,Lost Customers
CUST_00547,301,1,176.4,1,1,1,3,Lost Customers
CUST_00548,375,1,290.88,1,1,1,3,Lost Customers
CUST_00549,234,1,789.54,1,1,2,4,Lost Customers
CUST_00550,63,5,3119.18,4,4,3,11,Loyal Customers
CUST_00551,242,2,804.6800000000001,1,2,2,5,At Risk
CUST_00552,25,5,5870.8,5,4,4,13,Champions
CUST_00553,32,5,17580.52,4,4,5,13,Champions
CUST_00554,31,2,823.36,4,2,2,8,Potential Loyalists
CUST_00555,127,2,471.4,2,2,1,5,At Risk
CUST_00556,237,1,320.72,1,1,1,3,Lost Customers
CUST_00557,120,1,462.56,3,1,1,5,At Risk
CUST_00558,107,2,2023.65,3,2,3,8,Potential Loyalists
CUST_00559,87,4,2783.83,3,4,3,10,Loyal Customers
CUST_00560,142,2,674.62,2,2,2,6,At Risk
CUST_00561,31,1,416.3,4,1,1,6,At Risk
CUST_00562,139,2,1334.5,2,2,2,6,At Risk
CUST_00563,78,5,7184.01,3,4,5,12,Loyal Customers
CUST_00564,52,3,3531.8700000000003,4,3,4,11,Loyal Customers
CUST_00565,22,2,472.78000000000003,5,2,1,8,Potential Loyalists
CUST_00566,316,2,1140.33,1,2,2,5,At Risk
CUST_00567,47,4,5953.01,4,4,4,12,Loyal Customers
CUST_00568,392,2,10429.22,1,2,5,8,Potential Loyalists
CUST_00569,71,7,8213.13,4,5,5,14,Champions
CUST_00570,333,2,361.96000000000004,1,2,1,4,Lost Customers
CUST_00571,167,1,266.16,2,1,1,4,Lost Customers
CUST_00572,191,3,1418.67,2,3,2,7,Potential Loyalists
CUST_00573,3,2,965.99,5,2,2,9,Potential Loyalists
CUST_00574,69,1,5803.24,4,1,4,9,Potential Loyalists
CUST_00575,50,5,13548.09,4,4,5,13,Champions
CUST_00576,36,4,3058.08,4,4,3,11,Loyal Customers
CUST_00577,15,9,5101.69,5,5,4,14,Champions
CUST_00578,82,6,8024.82,3,5,5,13,Champions
CUST_00579,76,1,138.45,3,1,1,5,At Risk
CUST_00580,58,4,3999.2400000000002,4,4,4,12,Loyal Customers
CUST_00581,192,3,1296.05,2,3,2,7,Potential Loyalists
CUST_00582,164,2,4474.320000000001,2,2,4,8,Potential Loyalists
CUST_00583,182,4,10039.689999999999,2,4,5,11,Loyal Customers
CUST_00584,96,2,819.51,3,2,2,7,Potential Loyalists
CUST_00585,48,10,17144.059999999998,4,5,5,14,Champions
CUST_00586,201,3,2040.16,2,3,3,8,Potential Loyalists
CUST_00587,53,1,1497.05,4,1,2,7,Potential Loyalists
CUST_00588,87,3,5404.49,3,3,4,10,Loyal Customers
CUST_00589,124,3,1014.81,2,3,2,7,Potential Loyalists
CUST_00590,16,1,19.23,5,1,1,7,Potential Loyalists
CUST_00591,67,7,13731.58,4,5,5,14,Champions
CUST_00592,247,3,762.68,1,3,2,6,At Risk
CUST_00593,16,10,1974.43,5,5,3,13,Champions
CUST_00594,224,1,398.48,1,1,1,3,Lost Customers
CUST_00595,15,5,5222.44,5,4,4,13,Champions
CUST_00596,75,3,2975.75,3,3,3,9,Potential Loyalists
CUST_00597,143,7,4804.150000000001,2,5,4,11,Loyal Customers
CUST_00598,26,9,7399.2699999999995,5,5,5,15,Champions
CUST_00599,335,1,184.68,1,1,1,3,Lost Customers
CUST_00600,241,4,23188.96,1,4,5,10,Loyal Customers
CUST_00601,59,3,2004.45,4,3,3,10,Loyal Customers
CUST_00602,40,6,16486.29,4,5,5,14,Champions
CUST_00603,17,6,9604.86,5,5,5,15,Champions
CUST_00604,80,2,570.06,3,2,1,6,At Risk
CUST_00605,183,5,9920.44,2,4,5,11,Loyal Customers
CUST_00606,84,3,6761.5199999999995,3,3,4,10,Loyal Customers
CUST_00607,205,1,87.2,2,1,1,4,Lost Customers
CUST_00608,101,9,12394.35,3,5,5,13,Champions
CUST_00609,55,4,2208.8599999999997,4,4,3,11,Loyal Customers
CUST_00610,291,2,748.0699999999999,1,2,2,5,At Risk
CUST_00611,126,2,943.21,2,2,2,6,At Risk
CUST_00612,10,6,8177.33,5,5,5,15,Champions
CUST_00613,48,9,15718.970000000001,4,5,5,14,Champions
CUST_00614,50,1,676.46,4,1,2,7,Potential Loyalists
CUST_00615,33,3,4458.93,4,3,4,11,Loyal Customers
CUST_00616,359,1,96.6,1,1,1,3,Lost Customers
CUST_00617,5,5,1831.28,5,4,3,12,Loyal Customers
CUST_00618,38,3,1013.0899999999999,4,3,2,9,Potential Loyalists
CUST_00619,29,3,9431.2,5,3,5,13,Champions
CUST_00620,177,2,621.21,2,2,1,5,At Risk
CUST_00621,154,3,1218.8200000000002,2,3,2,7,Potential Loyalists
CUST_00622,179,3,5424.280000000001,2,3,4,9,Potential Loyalists
CUST_00623,48,6,5742.25,4,5,4,13,Champions
CUST_00624,146,1,77.56,2,1,1,4,Lost Customers
CUST_00625,2,5,14381.05,5,4,5,14,Champions
CUST_00626,22,9,30787.31,5,5,5,15,Champions
CUST_00627,365,2,1057.64,1,2,2,5,At Risk
CUST_00628,104,3,1293.41,3,3,2,8,Potential Loyalists
CUST_00629,17,5,2575.84,5,4,3,12,Loyal Customers
CUST_00630,35,1,104.78,4,1,1,6,At Risk
CUST_00631,76,3,13874.8,3,3,5,11,Loyal Customers
CUST_00632,56,3,483.89000000000004,4,3,1,8,Potential Loyalists
CUST_00633,4,7,7592.38,5,5,5,15,Champions
CUST_00634,61,2,128.92,4,2,1,7,Potential Loyalists
CUST_00635,29,6,14745.15,5,5,5,15,Champions
CUST_00636,12,5,7311.280000000001,5,4,5,14,Champions
CUST_00637,1,2,1678.02,5,2,2,9,Potential Loyalists
CUST_00638,299,3,15600.49,1,3,5,9,Potential Loyalists
CUST_00639,34,2,4968.28,4,2,4,10,Loyal Customers
CUST_00640,23,5,5623.15,5,4,4,13,Champions
CUST_00641,111,9,11421.47,3,5,5,13,Champions
CUST_00642,128,2,1454.4,2,2,2,6,At Risk
CUST_00643,126,4,1372.69,2,4,2,8,Potential Loyalists
CUST_00644,87,3,10390.55,3,3,5,11,Loyal Customers
CUST_00645,127,4,2416.2,2,4,3,9,Potential Loyalists
CUST_00646,11,8,7253.68,5,5,5,15,Champions
CUST_00647,84,3,4430.84,3,3,4,10,Loyal Customers
CUST_00648,103,4,5048.75,3,4,4,11,Loyal Customers
CUST_00649,42,5,10389.22,4,4,5,13,Champions
CUST_00650,40,4,2969.38,4,4,3,11,Loyal Customers
CUST_00651,113,3,947.77,3,3,2,8,Potential Loyalists
CUST_00652,51,3,11292.42,4,3,5,12,Loyal Customers
CUST_00653,110,3,990.8,3,3,2,8,Potential Loyalists
CUST_00654,234,4,3700.0899999999997,1,4,4,9,Potential Loyalists
CUST_00655,206,2,5572.740000000001,2,2,4,8,Potential Loyalists
CUST_00656,107,2,1602.68,3,2,2,7,Potential Loyalists
CUST_00657,18,4,769.69,5,4,2,11,Loyal Customers
CUST_00658,188,2,2516.1600000000003,2,2,3,7,Potential Loyalists
CUST_00659,202,1,110.7,2,1,1,4,Lost Customers
CUST_00660,52,1,121.66,4,1,1,6,At Risk
CUST_00661,4,3,288.03,5,3,1,9,Potential Loyalists
CUST_00662,37,2,1245.04,4,2,2,8,Potential Loyalists
CUST_00663,377,2,879.09,1,2,2,5,At Risk
CUST_00664,111,3,353.55,3,3,1,7,Potential Loyalists
CUST_00665,4,5,25004.65,5,4,5,14,Champions
CUST_00666,170,3,2376.2200000000003,2,3,3,8,Potential Loyalists
CUST_00667,120,2,5525.65,3,2,4,9,Potential Loyalists
CUST_00668,135,3,1911.5,2,3,3,8,Potential Loyalists
CUST_00669,146,3,18624.550000000003,2,3,5,10,Loyal Customers
CUST_00670,28,4,362.89,5,4,1,10,Loyal Customers
CUST_00671,40,2,1842.3,4,2,3,9,Potential Loyalists
CUST_00672,349,2,1486.58,1,2,2,5,At Risk
CUST_00673,129,1,1168.84,2,1,2,5,At Risk
CUST_00674,54,5,8103.57,4,4,5,13,Champions
CUST_00675,147,4,18382.56,2,4,5,11,Loyal Customers
CUST_00676,72,9,20324.46,3,5,5,13,Champions
CUST_00677,5,2,2100.0,5,2,3,10,Loyal Customers
CUST_00678,178,1,142.21,2,1,1,4,Lost Customers
CUST_00679,115,8,9041.15,3,5,5,13,Champions
CUST_00680,60,3,1347.31,4,3,2,9,Potential Loyalists
CUST_00681,110,5,3809.77,3,4,4,11,Loyal Customers
CUST_00682,110,2,136.04000000000002,3,2,1,6,At Risk
CUST_00683,144,7,14346.099999999999,2,5,5,12,Loyal Customers
CUST_00684,23,6,1959.03,5,5,3,13,Champions
CUST_00685,213,1,671.92,1,1,2,4,Lost Customers
CUST_00686,15,4,2493.26,5,4,3,12,Loyal Customers
CUST_00687,11,10,8623.81,5,5,5,15,Champions
CUST_00688,208,2,3597.83,2,2,4,8,Potential Loyalists
CUST_00689,86,2,474.65,3,2,1,6,At Risk
CUST_00690,32,2,1510.6799999999998,4,2,2,8,Potential Loyalists
CUST_00691,149,3,1029.55,2,3,2,7,Potential Loyalists
CUST_00692,24,9,18117.17,5,5,5,15,Champions
CUST_00693,7,2,657.14,5,2,1,8,Potential Loyalists
CUST_00694,44,5,1615.44,4,4,2,10,Loyal Customers
CUST_00695,200,1,220.95,2,1,1,4,Lost Customers
CUST_00696,50,4,1035.13,4,4,2,10,Loyal Customers
CUST_00697,134,4,5570.96,2,4,4,10,Loyal Customers
CUST_00698,71,3,1211.44,4,3,2,9,Potential Loyalists
CUST_00699,40,3,907.82,4,3,2,9,Potential Loyalists
CUST_00700,226,2,2497.63,1,2,3,6,At Risk
CUST_00701,27,3,1638.0500000000002,5,3,2,10,Loyal Customers
CUST_00702,350,2,1378.23,1,2,2,5,At Risk
CUST_00703,3,7,10139.98,5,5,5,15,Champions
CUST_00704,41,10,14922.749999999998,4,5,5,14,Champions
CUST_00705,2,2,450.5,5,2,1,8,Potential Loyalists
CUST_00706,192,2,5327.74,2,2,4,8,Potential Loyalists
CUST_00707,70,3,8444.039999999999,4,3,5,12,Loyal Customers
CUST_00708,32,4,837.62,4,4,2,10,Loyal Customers
CUST_00709,305,3,2650.42,1,3,3,7,Potential Loyalists
CUST_00710,272,3,2493.71,1,3,3,7,Potential Loyalists
CUST_00711,38,4,2591.56,4,4,3,11,Loyal Customers
CUST_00712,29,3,1390.46,5,3,2,10,Loyal Customers
CUST_00713,126,1,1189.55,2,1,2,5,At Risk
CUST_00714,178,1,7672.2,2,1,5,8,Potential Loyalists
CUST_00715,238,2,4381.339999999999,1,2,4,7,Potential Loyalists
CUST_00716,59,7,20361.77,4,5,5,14,Champions
CUST_00717,39,7,4111.0,4,5,4,13,Champions
CUST_00718,146,3,1843.0700000000002,2,3,3,8,Potential Loyalists
CUST_00719,70,4,2448.87,4,4,3,11,Loyal Customers
CUST_00720,131,8,30076.86,2,5,5,12,Loyal Customers
CUST_00721,261,2,782.28,1,2,2,5,At Risk
CUST_00722,241,2,969.9,1,2,2,5,At Risk
CUST_00723,66,4,1172.96,4,4,2,10,Loyal Customers
CUST_00724,17,3,416.02,5,3,1,9,Potential Loyalists
CUST_00725,366,2,1261.71,1,2,2,5,At Risk
CUST_00726,238,3,745.64,1,3,2,6,At Risk
CUST_00727,375,2,880.47,1,2,2,5,At Risk
CUST_00728,44,4,5240.84,4,4,4,12,Loyal Customers
CUST_00729,23,2,1546.58,5,2,2,9,Potential Loyalists
CUST_00730,108,2,776.69,3,2,2,7,Potential Loyalists
CUST_00731,274,4,1063.22,1,4,2,7,Potential Loyalists
CUST_00732,117,3,8959.26,3,3,5,11,Loyal Customers
CUST_00733,252,2,658.38,1,2,1,4,Lost Customers
CUST_00734,44,1,1121.67,4,1,2,7,Potential Loyalists
CUST_00735,74,2,1746.54,3,2,3,8,Potential Loyalists
CUST_00736,374,1,254.8,1,1,1,3,Lost Customers
CUST_00737,47,4,4383.15,4,4,4,12,Loyal Customers
CUST_00738,297,2,9723.04,1,2,5,8,Potential Loyalists
CUST_00739,190,1,118.65,2,1,1,4,Lost Customers
CUST_00740,104,5,13288.4,3,4,5,12,Loyal Customers
CUST_00741,40,7,3597.98,4,5,4,13,Champions
CUST_00742,193,3,443.25,2,3,1,6,At Risk
CUST_00743,418,2,3355.39,1,2,3,6,At Risk
CUST_00744,107,4,1161.2800000000002,3,4,2,9,Potential Loyalists
CUST_00745,4,4,16565.24,5,4,5,14,Champions
CUST_00746,60,2,3124.15,4,2,3,9,Potential Loyalists
CUST_00747,42,7,1705.24,4,5,3,12,Loyal Customers
CUST_00748,91,7,6148.490000000001,3,5,4,12,Loyal Customers
CUST_00749,44,3,923.34,4,3,2,9,Potential Loyalists
CUST_00750,326,2,3447.6,1,2,3,6,At Risk
CUST_00751,70,1,142.6,4,1,1,6,At Risk
CUST_00752,41,5,6926.14,4,4,5,13,Champions
CUST_00753,110,2,850.51,3,2,2,7,Potential Loyalists
CUST_00754,406,1,147.24,1,1,1,3,Lost Customers
CUST_00755,22,7,23953.33,5,5,5,15,Champions
CUST_00756,12,4,3871.19,5,4,4,13,Champions
CUST_00757,94,4,1099.83,3,4,2,9,Potential Loyalists
CUST_00758,3,7,28871.17,5,5,5,15,Champions
CUST_00759,77,3,21591.21,3,3,5,11,Loyal Customers
CUST_00760,46,2,900.02,4,2,2,8,Potential Loyalists
CUST_00761,148,2,346.77,2,2,1,5,At Risk
CUST_00762,61,7,4389.5,4,5,4,13,Champions
CUST_00763,157,2,508.09,2,2,1,5,At Risk
CUST_00764,91,6,10903.49,3,5,5,13,Champions
CUST_00765,15,10,8226.76,5,5,5,15,Champions
CUST_00766,74,1,618.3,3,1,1,5,At Risk
CUST_00767,10,2,348.89,5,2,1,8,Potential Loyalists
CUST_00768,246,2,204.91,1,2,1,4,Lost Customers
CUST_00769,61,6,2203.71,4,5,3,12,Loyal Customers
CUST_00770,320,1,121.88,1,1,1,3,Lost Customers
CUST_00771,126,6,8641.52,2,5,5,12,Loyal Customers
CUST_00772,406,1,353.73,1,1,1,3,Lost Customers
CUST_00773,9,2,5423.1,5,2,4,11,Loyal Customers
CUST_00774,175,3,2078.56,2,3,3,8,Potential Loyalists
CUST_00775,33,4,4913.81,4,4,4,12,Loyal Customers
CUST_00776,264,2,381.37,1,2,1,4,Lost Customers
CUST_00777,235,4,840.09,1,4,2,7,Potential Loyalists
CUST_00778,24,2,836.48,5,2,2,9,Potential Loyalists
CUST_00779,2,10,12116.55,5,5,5,15,Champions
CUST_00780,70,8,5879.83,4,5,4,13,Champions
CUST_00781,218,2,350.36,1,2,1,4,Lost Customers
CUST_00782,56,6,12558.32,4,5,5,14,Champions
CUST_00783,181,8,7857.5599999999995,2,5,5,12,Loyal Customers
CUST_00784,37,10,3207.38,4,5,3,12,Loyal Customers
CUST_00785,183,4,3004.31,2,4,3,9,Potential Loyalists
CUST_00786,164,3,2606.11,2,3,3,8,Potential Loyalists
CUST_00787,134,2,133.78,2,2,1,5,At Risk
CUST_00788,231,2,2866.96,1,2,3,6,At Risk
CUST_00789,18,4,5413.2,5,4,4,13,Champions
CUST_00790,19,8,10624.25,5,5,5,15,Champions
CUST_00791,8,9,8887.98,5,5,5,15,Champions
CUST_00792,12,5,13834.56,5,4,5,14,Champions
CUST_00793,69,3,2173.87,4,3,3,10,Loyal Customers
CUST_00794,19,4,5019.5,5,4,4,13,Champions
CUST_00795,100,4,2438.6200000000003,3,4,3,10,Loyal Customers
CUST_00796,374,1,586.03,1,1,1,3,Lost Customers
CUST_00797,72,3,2350.59,3,3,3,9,Potential Loyalists
CUST_00798,9,8,6747.21,5,5,4,14,Champions
CUST_00799,16,2,7411.16,5,2,5,12,Loyal Customers
CUST_00800,430,1,390.96,1,1,1,3,Lost Customers
CUST_00801,54,3,811.71,4,3,2,9,Potential Loyalists
CUST_00802,34,1,1477.65,4,1,2,7,Potential Loyalists
CUST_00803,322,2,9146.86,1,2,5,8,Potential Loyalists
CUST_00804,118,3,2370.46,3,3,3,9,Potential Loyalists
CUST_00805,42,6,18579.38,4,5,5,14,Champions
CUST_00806,3,6,34314.39,5,5,5,15,Champions
CUST_00807,48,4,4857.6900000000005,4,4,4,12,Loyal Customers
CUST_00808,141,3,2821.7799999999997,2,3,3,8,Potential Loyalists
CUST_00809,8,3,2380.0699999999997,5,3,3,11,Loyal Customers
CUST_00810,16,10,14258.16,5,5,5,15,Champions
CUST_00811,7,5,1727.1299999999999,5,4,3,12,Loyal Customers
CUST_00812,307,1,102.35,1,1,1,3,Lost Customers
CUST_00813,28,3,2373.66,5,3,3,11,Loyal Customers
CUST_00814,35,6,5849.99,4,5,4,13,Champions
CUST_00815,10,7,17211.84,5,5,5,15,Champions
CUST_00816,129,3,5458.88,2,3,4,9,Potential Loyalists
CUST_00817,24,6,12845.179999999998,5,5,5,15,Champions
CUST_00818,183,2,1577.78,2,2,2,6,At Risk
CUST_00819,261,2,1164.21,1,2,2,5,At Risk
CUST_00820,108,4,16383.44,3,4,5,12,Loyal Customers
CUST_00821,15,5,4950.09,5,4,4,13,Champions
CUST_00822,4,9,8026.13,5,5,5,15,Champions
CUST_00823,123,2,1523.71,3,2,2,7,Potential Loyalists
CUST_00824,242,4,10210.44,1,4,5,10,Loyal Customers
CUST_00825,10,8,10967.34,5,5,5,15,Champions
CUST_00826,103,4,1813.6100000000001,3,4,3,10,Loyal Customers
CUST_00827,72,2,1475.0500000000002,3,2,2,7,Potential Loyalists
CUST_00828,129,3,7812.87,2,3,5,10,Loyal Customers
CUST_00829,126,3,8901.83,2,3,5,10,Loyal Customers
CUST_00830,87,1,519.12,3,1,1,5,At Risk
CUST_00831,74,3,300.26,3,3,1,7,Potential Loyalists
CUST_00832,223,2,754.55,1,2,2,5,At Risk
CUST_00833,75,4,5887.01,3,4,4,11,Loyal Customers
CUST_00834,27,2,3911.92,5,2,4,11,Loyal Customers
CUST_00835,202,2,1755.37,2,2,3,7,Potential Loyalists
CUST_00836,174,4,7261.370000000001,2,4,5,11,Loyal Customers
CUST_00837,63,2,7940.160000000001,4,2,5,11,Loyal Customers
CUST_00838,10,6,16812.41,5,5,5,15,Champions
CUST_00839,13,1,563.87,5,1,1,7,Potential Loyalists
CUST_00840,177,3,895.9,2,3,2,7,Potential Loyalists
CUST_00841,221,1,4575.39,1,1,4,6,At Risk
CUST_00842,104,2,14722.4,3,2,5,10,Loyal Customers
CUST_00843,97,2,884.76,3,2,2,7,Potential Loyalists
CUST_00844,37,10,15381.12,4,5,5,14,Champions
CUST_00845,23,3,971.3700000000001,5,3,2,10,Loyal Customers
CUST_00846,360,1,93.72,1,1,1,3,Lost Customers
CUST_00847,180,4,2488.36,2,4,3,9,Potential Loyalists
CUST_00848,156,4,9006.06,2,4,5,11,Loyal Customers
CUST_00849,191,2,1925.33,2,2,3,7,Potential Loyalists
CUST_00850,45,3,2305.4900000000002,4,3,3,10,Loyal Customers
CUST_00851,118,2,3052.18,3,2,3,8,Potential Loyalists
CUST_00852,29,4,7629.86,5,4,5,14,Champions
CUST_00853,116,4,20286.17,3,4,5,12,Loyal Customers
CUST_00854,186,3,494.82,2,3,1,6,At Risk
CUST_00855,9,8,6488.4400000000005,5,5,4,14,Champions
CUST_00856,61,2,1188.24,4,2,2,8,Potential Loyalists
CUST_00857,25,2,4882.8,5,2,4,11,Loyal Customers
CUST_00858,193,3,3252.0299999999997,2,3,3,8,Potential Loyalists
CUST_00859,409,1,35.2,1,1,1,3,Lost Customers
CUST_00860,234,3,1173.88,1,3,2,6,At Risk
CUST_00861,229,2,10067.42,1,2,5,8,Potential Loyalists
CUST_00862,398,1,53.2,1,1,1,3,Lost Customers
CUST_00863,232,4,1076.89,1,4,2,7,Potential Loyalists
CUST_00864,36,8,8508.11,4,5,5,14,Champions
CUST_00865,318,2,2623.9,1,2,3,6,At Risk
CUST_00866,47,2,5723.82,4,2,4,10,Loyal Customers
CUST_00867,5,10,10800.08,5,5,5,15,Champions
CUST_00868,39,10,9437.09,4,5,5,14,Champions
CUST_00869,158,4,2940.8,2,4,3,9,Potential Loyalists
CUST_00870,314,1,302.08,1,1,1,3,Lost Customers
CUST_00871,47,1,2035.35,4,1,3,8,Potential Loyalists
CUST_00872,239,3,509.5,1,3,1,5,At Risk
CUST_00873,287,2,910.1800000000001,1,2,2,5,At Risk
CUST_00874,101,7,4943.36,3,5,4,12,Loyal Customers
CUST_00875,3,6,14677.81,5,5,5,15,Champions
CUST_00876,228,5,10796.990000000002,1,4,5,10,Loyal Customers
CUST_00877,145,3,15302.01,2,3,5,10,Loyal Customers
CUST_00878,182,5,7207.37,2,4,5,11,Loyal Customers
CUST_00879,111,1,77.56,3,1,1,5,At Risk
CUST_00880,368,3,5612.8099999999995,1,3,4,8,Potential Loyalists
CUST_00881,104,3,1453.72,3,3,2,8,Potential Loyalists
CUST_00882,72,3,4395.45,3,3,4,10,Loyal Customers
CUST_00883,123,1,250.01,3,1,1,5,At Risk
CUST_00884,101,1,1714.58,3,1,3,7,Potential Loyalists
CUST_00885,160,2,4665.0,2,2,4,8,Potential Loyalists
CUST_00886,19,3,2530.99,5,3,3,11,Loyal Customers
CUST_00887,46,3,3138.0,4,3,3,10,Loyal Customers
CUST_00888,74,1,160.1,3,1,1,5,At Risk
